path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02093754/n02093754_6358.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_5207.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_8096.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_6997.JPEG,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_3958.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_1898.JPEG,n02105641,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_807.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6646.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/ILSVRC2012_val_00045978.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_2716.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_3067.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7785.JPEG,n02093754,n02093754,n02115641,n02093754,False
train/n02093754/n02093754_5416.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_5764.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6778.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/ILSVRC2012_val_00034737.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_808.JPEG,n02093754,n02093754,n02105641,n02096294,False
train/n02093754/n02093754_6814.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_144.JPEG,n02093754,n02093754,n02105641,n02093754,False
train/n02093754/n02093754_4505.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_35.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_717.JPEG,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/ILSVRC2012_val_00044977.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6847.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_5175.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4939.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_555.JPEG,n02093754,n02093754,n02105641,n02096294,False
train/n02093754/n02093754_3628.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5219.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2533.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_334.JPEG,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_3718.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_4136.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4563.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_1264.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2397.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2263.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_7004.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4843.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2833.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_4968.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_907.JPEG,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_2054.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_43.JPEG,n02093754,n02088364,n02099601,n02089973,False
train/n02093754/n02093754_909.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6453.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_339.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_3105.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/ILSVRC2012_val_00004374.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_1343.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_2977.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2907.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_4866.JPEG,n02093754,n02086240,n02093754,n02096294,False
train/n02093754/n02093754_138.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_3925.JPEG,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/ILSVRC2012_val_00047445.JPEG,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_2353.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_473.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1256.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4494.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_4116.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_529.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4704.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_3169.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_287.JPEG,n02093754,n02093754,n02086240,n02086240,False
train/n02093754/n02093754_2825.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_4816.JPEG,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_7717.JPEG,n02093754,n02089973,n02093754,n02088364,False
train/n02093754/n02093754_5915.JPEG,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_7937.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_1349.JPEG,n02093754,n02093754,n02111889,n02105641,False
train/n02093754/n02093754_3677.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_3418.JPEG,n02093754,n02093754,n02087394,n02096294,False
train/n02093754/n02093754_4756.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3009.JPEG,n02093754,n02093754,n02105641,n02089973,False
train/n02093754/n02093754_4337.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1248.JPEG,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_2919.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_5913.JPEG,n02093754,n02093754,n02111889,n02093754,False
train/n02093754/n02093754_5195.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3697.JPEG,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_3357.JPEG,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_3033.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7153.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_5155.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3066.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7354.JPEG,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_7114.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_7745.JPEG,n02093754,n02093754,n02087394,n02088364,False
train/n02093754/n02093754_1685.JPEG,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_4689.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1043.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_1888.JPEG,n02093754,n02093754,n02087394,n02115641,False
train/n02093754/n02093754_7006.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_299.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_6959.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/ILSVRC2012_val_00027805.JPEG,n02093754,n02096294,n02115641,n02099601,False
train/n02093754/n02093754_5867.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_6779.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1464.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_6343.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_4077.JPEG,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_3114.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7549.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_815.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4804.JPEG,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_7329.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_6728.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_4479.JPEG,n02093754,n02093754,n02115641,n02093754,False
train/n02093754/n02093754_1656.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_5976.JPEG,n02093754,n02086240,n02093754,n02093754,False
train/n02093754/n02093754_6548.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6873.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1245.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_236.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_6257.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_8093.JPEG,n02093754,n02093754,n02086240,n02087394,False
train/n02093754/n02093754_5108.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6636.JPEG,n02093754,n02093754,n02111889,n02115641,False
train/n02093754/n02093754_4564.JPEG,n02093754,n02093754,n02089973,n02093754,False
train/n02093754/n02093754_2656.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_1505.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7014.JPEG,n02093754,n02093754,n02115641,n02087394,False
train/n02093754/n02093754_4488.JPEG,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_963.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4387.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_795.JPEG,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_1179.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_6568.JPEG,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_3833.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_73.JPEG,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_2788.JPEG,n02093754,n02115641,n02087394,n02089973,False
train/n02093754/n02093754_317.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_476.JPEG,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_1796.JPEG,n02093754,n02093754,n02105641,n02093754,False
train/n02093754/n02093754_3165.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_2467.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_3538.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/ILSVRC2012_val_00014318.JPEG,n02093754,n02093754,n02089973,n02088364,False
train/n02093754/n02093754_2314.JPEG,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_7587.JPEG,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_7326.JPEG,n02096294,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_2623.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1093.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_5085.JPEG,n02093754,n02093754,n02089973,n02093754,False
train/n02093754/n02093754_845.JPEG,n02093754,n02093754,n02089973,n02093754,False
train/n02093754/n02093754_4043.JPEG,n02093754,n02093754,n02115641,n02093754,False
train/n02093754/n02093754_4629.JPEG,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_5975.JPEG,n02093754,n02093754,n02096294,n02089973,False
train/n02093754/n02093754_143.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_646.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5675.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_7649.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_119.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_3749.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_5276.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6117.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_265.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_785.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_4915.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3634.JPEG,n02093754,n02093754,n02111889,n02093754,False
train/n02093754/n02093754_2076.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4906.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_218.JPEG,n02093754,n02093754,n02093754,n02087394,False
train/n02093754/n02093754_439.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_5068.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4889.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5254.JPEG,n02093754,n02093754,n02105641,n02088364,False
train/n02093754/n02093754_5439.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1377.JPEG,n02093754,n02093754,n02089973,n02086240,False
train/n02093754/n02093754_4669.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4796.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_6248.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1887.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_4864.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_1463.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_665.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_2178.JPEG,n02093754,n02093754,n02115641,n02093754,False
train/n02093754/n02093754_2823.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3034.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4694.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/ILSVRC2012_val_00003616.JPEG,n02093754,n02093754,n02093754,n02111889,False
train/n02093754/n02093754_3624.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_6337.JPEG,n02093754,n02093754,n02086240,n02087394,False
train/n02093754/n02093754_3074.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_6098.JPEG,n02093754,n02093754,n02093754,n02105641,False
train/n02093754/n02093754_6318.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_6703.JPEG,n02093754,n02093754,n02093754,n02099601,False
train/n02093754/n02093754_7396.JPEG,n02093754,n02093754,n02093754,n02088364,False
train/n02093754/n02093754_1404.JPEG,n02093754,n02093754,n02111889,n02093754,False
train/n02093754/n02093754_6978.JPEG,n02093754,n02093754,n02111889,n02093754,False
train/n02093754/n02093754_7494.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_943.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_344.JPEG,n02093754,n02093754,n02093754,n02089973,False
train/n02093754/n02093754_1109.JPEG,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_7659.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6457.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5467.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3483.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_205.JPEG,n02093754,n02093754,n02086240,n02093754,False
train/n02093754/n02093754_3549.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_3726.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_4354.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_6158.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7416.JPEG,n02093754,n02093754,n02096294,n02093754,False
train/n02093754/n02093754_4944.JPEG,n02093754,n02093754,n02093754,n02086240,False
train/n02093754/n02093754_579.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_49.JPEG,n02093754,n02093754,n02093754,n02096294,False
train/n02093754/n02093754_5037.JPEG,n02093754,n02093754,n02093754,n02115641,False
train/n02093754/n02093754_6433.JPEG,n02093754,n02093754,n02088364,n02089973,False
train/n02093754/n02093754_5117.JPEG,n02093754,n02099601,n02099601,n02087394,False
train/n02093754/n02093754_495.JPEG,n02093754,n02093754,n02087394,n02093754,False
train/n02093754/n02093754_2578.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7913.JPEG,n02093754,n02093754,n02099601,n02093754,False
train/n02093754/n02093754_5859.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_5353.JPEG,n02093754,n02093754,n02093754,n02093754,False
train/n02093754/n02093754_7515.JPEG,n02093754,n02093754,n02096294,n02093754,False
